"text","is_toxic"
"@user NÃO É NÃO CORPO DELITO PRA DAYANE JÁ ESTUPRO NA RECORD ESTUPRO NA FAZENDA",False
"@user mataram uma criança merecem ser mortos cade o pcc eles estao em sao @user",False
"@user como eu nao vi esse video antes??? kkkkkkkkkkkkkkkkk @user como nunca kkk E @user vi por causa do video de 4 anos do Nao Faz Sentido! @user @user @user!",False
"Eu acho USERue ela USERuis dizer pra voltar pra esse USERuadro. por causa @user hj em dia ele n se solta por causaUSERue se n aparece no treta news e os @user",False
"<RT> @user: Não achei a cena do estupro pesada, porém foi impactante o suficiente pra causar nojo e revolta , que é exatamente o qu…",False
"@user @user Eu gosto da Tati e Cielo mais o ranço que Tati demonstra ter do Arthur me irrita pq a bicha quase espuma de raiva kkk",False
"Como assim mano, o cara falou abertamente e claramente que apoia a existência de um partido nazista oficial, quando rebatido respondeu de forma irônica com uma pergunta de qual forma o nazismo agride a existência dos judeus. Não a margem pra interpretação das bobagens que ele disse, a gente sabe que a imensa maioria dos cancelamentos são desproporcionais, mas eu nunca vi alguém com um público tão grande falar tanta besteira quanto esse @user falou hoje, se fosse na Alemanha ele iria pra cadeia passar uns 2 ou 3 anos de molho, não que eu ache que ele mereça ser preso, mas que ele falou muita besteira isso não tem como negar.",False
"Eu imagino esse @user @user viajando 9 anos no futuro e falando as coisas que ele fala e o @user @user de 2019 chamando ele de homofóbico e preconceituoso kkkkk",False
"vcs sao chatos p caralho, deixa a pessoa se vestir do jeito que quer",True
"impressora maldita, desgraçada, morfética, palmeirense",True
"Quase votei nesse desgraçado. Só não votei porque não consegui transferir meu título a tempo. Hoje agradeço a Deus por isso. E vou lutar da forma que eu puder como eleitora e cidadã que sou, para tirar esse psicopata do poder.",True
"Esse dinheiro que tá vindo pra prefeito, governador e só pra matar mais rápido a população, vai tudo pro bolso deles sem covid-19 ,e com licitação roubam sem dó, imagina sem",False
"@user @user @user @user @user O insta da racista 🗣🗣 <url>",False
"Eu @user USERrgunto como o cara que @user tem mais de 100 anos nunca foi para escola terminar os estudos??????????? Esse @user é gay sem saia",True
"@user Violência sexual? ESTUPRO!!!!!",False
"@user dourados 80 e 90 é assédio quando uma pessoa se sente invadida, desconfortável ou fica traumatizada com certo ato da outra, mesmo sendo ""brincadeira"" ou ""selinho"" @user se sentiu invadida e assediada, @user não, tanto é que não fez denúncia nenhuma sobre a Sabrina. Se ele se posicionasse ou pelo menos falasse algo que não gostou, eu seria a 1 a criticar ela @user. Volto a dizer, vc busca coisas lá do além que não tem nada a ver pq tá sem resposta né... Estou falando do grito da Thayse e de como necessário aquilo pro alívio dela. Ah mas esqueci que vc só sabe falar que ela é lixo e coisas a mais pq do momento em si que eu relatei dela, você sabe que eu não tô errada. A pessoa é tão acéfala que nem argumento tem...",True
"Kkkkk esse cara é @user kkkkk",False
"Esse é o galo cego do futuro😂😂😂",False
"Gente é nítido que a filmagem era ele meu deus , esse cara é inteligente o suficiente para trabalhar na mente de vcs , eu não tenho dúvidas que ele viu a vulnerabilidade da mulher e se aproveitou pela beleza dela , que ele repete mais de 10x o quanto ela era perfeita, um morador de rua , tendo em vista uma oportunidade de transar com uma mulher ""dessa"" com muito fácil acesso , é óbvio que ele montou essa situação, a inteligência dele não muda o fato do oportunismo",False
"@user falou, mas eu vou falar, puta q pariu, que mulher linda",True
"@user Tb, e doente",False
"@user pra mim n tem nd feio",False
"@user Ele já disse e repetiu q é fã de Harry @user. Ele projetou oq ele é ao xingar. Ele xinga tudo q ele é. Ele é um bosta.",True
"Uma pessoa pequena, sem conteúdo. Nem o pedido de desculpa é verdadeiro...tem que se foder!",True
"@user!!! Querem respeito? Então respeitem a instrução que cada familia tem para dar aos seus filhos!!!",False
"Uma coisa é fato a mulher tem distúrbios mentais e ele acabou se aproveitando disso. Não tem coitado nessa história.",False
"q vergonha jesus n conheço n i n g u e m",False
"a falsidade de sergio moro é inacreditável. dizer que o grampo da presidenta dilma dilam foi ""dentro da legalidade"" é o cúmulo da cara-de-pau. se não respeita a verdade, respeite a inteligência das pessoas. HASHTAG",False
"quero que meu chefe vá pra puta que pariu oxi",True
"Você deve fazer mais safadezas do que tenta reprimir com essa hipocrisia sua.",False
"Eita q a nojo ta virada .é isso aí bota ess e povo folgado pra trabalhar.",False
"Começando com vc seu otario, então o que @user fazendo aqui no Brasil se @user tem burro e imbecil, vc @user eh advogado?? deve ter bastante grana neh?? então vaza!!! amo o meu pais, infelizmente cheio de pesUSERas idioUSER, hipócriUSER, repugnantes, metidas a besta, só pq tem uma pohha de um certificado de advocacia fica se amostrando em um caralho de comentario, dizendo que eh o maioral e que todo mundo eh burro e ignorante, ah velho vai se fuder vc imbecil",True
"Essa foi a pior edição mais a decoração dos quartos e do banheiro era muito chique",False
"@user Ta na cara que tudo isso é uma armação logo logo vai bora a verdade por vcs estão fazendo de tudo pra derrubar o governo bando de CANALHAS",True
"PORRA O TANTO QUE EU IA CHORAR NESSE SHOW QUE INFERNO QUE ESSA PIRANHA NAO VEM PRO ROCK IN RIO <url>",True
"@user @user são os pastores picaretas que sujam o Evangelho (e a imagem dos evangélicos). O bolsonarismo apenas trouxe à tona o que esses pastores fazem há muito tempo dentro da política! São uma raça de aproveitadores (com raríssimas exceções).",False
"Vi o comercial pela primeira vez ao lado de minha namorada. @user entendi na hora. Ela me explicou que era o dia dos namorados. Meu pai, disse assim: ""Ficou bonito, sem apelaçao. @user."" Eu @user acho que eh por ai. Ficou legal. Polemica pra nada. Como diz o @user @user, o que e que tem eles fazerem amor pelo bumbum? Tenho amigos gays mano, sao gnt boa demais. @user deixaram de ser meu parceiros por serem.",False
"@user Caralho! Que mulher estupida. Sabia que nao ia ficar barato ter casado com o Mongoloide…",True
"Onde o povo brasileiro estava com a cabeça para eleger um set tão nefasto, fascista e sem interesse pelo seu próprio povo.",False
"@user @user @user @user @user Óbvio que tem. Se nem o próprio DG nem o Scooby queriam se defender pra que que ele ia se queimar votando no Eli, que é alguém que ele gosta? Só se ele fosse burro e isso ele não é.",False
"@user Ele está certíssimo. Se era uma prova era pra todos irem até o seu limite e não dar de mão beijada a liderança para uma outra pessoa. Assim é fácil. E os três retardados acabaram colocando o Arthur no paredão. Resta saber quem sairá na terça. Vamos ver quem irá também no domingo.",True
"Que nojo desse casal monstruoso 🤮🤮",True
"@user @user o problema, @user, é que as pessoas continuam a julgar quem já NASCEU sendo homossexual como algo imoral. Ou @user acha que as pessoas simplesmente escolhem ter essa orientaçao e viver um inferno devido ao comportamento do resto da sociedade? Como @user pode condenar alguem por algo que @user veio com ela de nascença, independente da influencia do meio? Foi por causa de gente como @user, preconceituosa e que tenta alegar ainda q ""quer o melhor para as pessoas"" que no passado fizemos os negros, tao humanos quanto qualquer outra pessoa, de escravos, alegando uma ""inferioridade de raças"". Espero que @user entenda que nao sao casos tao diferentes assim, e q voce é muito preconceituoso e ignorante.",False
"o mundo tá cheio de gay, não tem necessidade alguma de dar moral pra esses héteros de taubaté que ficam traindo as namoradas.",False
"quem foi que pinto meu cavalo de rosa",False
"Faz tempo que ele vomita preconceito não é de hoje",False
"Estes idiotas criaram um monstro chamado Bolsonaro",True
"Ele estuprou essa mulher isso foi crime o que ele fez",False
"Coloca folgado nisso não vejo a hora desse cara sair",False
"@user @user @user quanta ignorância.",False
"@user pelo amor de deus eu amo ate a versao de lav. in going bananas tudo pra mim",False
"e mesmo crepúsculo e uma merda @user naquela parte bela fas @user coma @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",True
"Mds que ruim pqp BUGUER @user",True
"@user @user Porquê eu tô xingando mas depois 30 minutos já quero vomitar de ver comentários de Homofóbicos",False
"Jojo insuportável. Eu teria xingado tanto ela no lugar dele.",True
"geovana @user @user.. hipocrisia é mato @user kkkk,Pela amor",False
"@user com todas as mortes nesse mundo, a sua mentalidade não mudo? @user",False
"@user que mundo é esse? Que apelação,deixem as crianças serem crianças coisa sem noção",False
"Alheia ao sofrimento de nossa gente e voltada exclusivamente para seus ambiciosos interesses, a @user segue sua sina de destruição, sonhando com uma mina pólo em Raposos, municípo localizado numa região que é a única reserva ecológica - a que restou ! - da área metropitana da capital.@user @user !",False
"A maior bosta que o burguer King já fez",True
"Esse vídeo é nojento.",True
"Não mexam com nossas crianças , seus imundos",True
"@user, tú é foda. Segurou as pontas como ninguém.",True
"LIXO DE PROPAGANDA",True
"@user me acusando se de uma coisa @user @user tem a minima ideia! idiota, nem me conhece e outra eu nem sou @user de crepusculo só li os livros pq gosto de ler ñ tenho culpa vc @user tem cultura!",True
"Canalhas, vocês são um nojo .",True
"Mano, coitada da Fernanda, me aconselhou e me aguentou bêbado, eu me xingando e elogiando ela KKKKKKKKKKKK",False
"Gente, esse homem foi extremamente poético ao narrar a relação sexual com a moça, eu tô abismado",False
"<RT> @user: mano ahahahah a nossa seleção vai ficar cheia de parasitas, sinceramente prefiro aquela seleção do mundial 2014 onde l…",True
"@user bandido e tá na cadeia",False
"@user @user primeiramente não manda eu cala a boca @user não fiz nada pra você , só dei a minha opinião, ele não é o inocente da história mais foi errado ela ficar gritando daquele jeito !",False
"Vim aqui só pra deixar meu like, chora preconceituosos!",False
"Sou hétero e bato palmas para o comercial. O que deveria incomodar as pessoas é a violência, a corrupção, e não o amor entre pessoas do mesmo sexo. Nesses tempos de informação fácil, continuar tendo preconceito contra homossexuais é um enorme atestado de burrice. Mais informação, mais amor, e menos preconceito, pessoal!",False
"<RT> @user: responde sua esquerdista de merda <url>",True
"O primeiro requisito para comprar uma arma legalizada, é não ser analfabeto funcional",False
"Essa thayse é falsa credo 😂 😂 😂 😂 😂",True
"Cara que tirar de contexto @user @user falou uma coisa não tem nada de tirar de contexto não isso não é discussão isso é abominável cara o q mais acho chato é q @user vem falando das pessoas te criticando se @user mesmo provocou isso mano ....",False
"@user Fala que era da era Obama!!!!! Jornalismo canalha!!!!!",True
"Existe pessoas que tem fetiche por pessoas ""sujas e fedidas "" pesquisem pra ver . @user",False
"<RT> @user: Mlk sai peitando a guria e vcs acham q ele eh romantico por causa de meia duzia de florzinha kkkkkkkkkkkkkkkkkk",False
"Pior do que adolescentezinhas de merda...são pessoas que levam filmes tão a sério! O livro/filme é dela, ela faz o que quiser! E por mais ruim que seja, ta rendendo milhões (:",True
"Podia ter beijo também, pra ver se o homofóbicos cortar os pulsos",True
"o monark não é racista que filha da putagem, já sofreram mano, o flow vai cair e já era, bah que foda isso tudo...",True
"fudeu minha mãe acabou de chegar em casa e eu acabei de acordar tomei no cu",True
"Vergonha,ainda segura a bandeira de um país de verdade ,não esse puteiro que tá tendo aqui. @user tá preocupado mais com a fama do que com o Brasil, nunca mais verá meu apoio",True
"@user Que vagabunda hipócrita, pq eu beijei as duas então geral se traiu e ela n pode reclamar",True
"""Heterofobismo?"" Pelo que eu saiba héteros nunca foram perseguidos, mortos e torturados por centenas de anos pela sua orientação sexual. Em alguns países do Oriente, gays são presos e , as vezes, mortos só por causa de orientação sexual. Isso NUNCA aconteceu e nem vai acontecer com héteros. A implantação nas escolas da ideia de que existem casais diferentes é ótima! O conhecimento é a arma contra a ignorância e tenho certeza que vai ajudar muitas crianças confusas por aí! ""Heterofobismo?"" Estude mais um pouco antes de abrir a boca e passar vergonha, por favor.",True
"@user Jajajajajaja llevan 62 años diciendo lo mismo. Son gente ignorante. <url>",True
"Pra mim kkkk puta história fantasiosa",True
"@user Desgraçado. Mentiroso. Vc acabou com minha dignidade.",True
"<RT> @user: Ojalá que Lina indique a alguno de los de Disney así aprenden a no ser burros HASHTAG",True
"@user Quem abraça ladrão é o que sua bosta?",True
">americas lotado de caboclas gostosas partindo das pálidas até as mais escuras estilo pocahontas>das mais qt's até as mais cavalas >floquinho de neve quer porque quer se enfiar em uma reserva cheia de índio armado caçando ele com hilux pra sujar a genética de um povo que descende apenas de 70 pessoas e tem separação do resto da humanidade de mais de 24k de anosé muita síndrome de floquinho de neve, puta merda.",True
"O diabo é sujo mesmo, ele tem orgulho de contar cada detalhe pra envergonhar mais ainda ela. 🤢",True
"@user Ja ta pedindo p ser punida? Sua putinha inutil do krl cala a boca e eu vou fazer oq quero",True
"Sinceramente, no Brasil o crime compensa,o cara mata a própria filha, de forma cruel, e ainda ta ai livre,que bosta de justiça a nossa!",True
"Seu idiota porque vc acertou ele com uma faca",True
"É importante que o homem trate bem as mulheres, mas não acredito que foi isso que conquistou a mulher da questão, pois ela foi parando o carro e chamando pra fazer sexo.",True
"Que bosta!!!✌🏽",True
"@user @user Hindu santo par atyachar koi aam bat nahi hai gay mata ko kata jaa raha hai koi aam bat nahi hai yeh bharet hai yaha for dalo aur shasan karo is baat ka fayda angrejo aur mugloo ne uthaya tha modi ji ab karo vichar kattee gaye aur kathe hindu kare pukar",True
"@user é @user ! @user é @user!! Kkkkkkkkkk",True
"O cara é foda, sem comentários. Que riqueza de detalhes. Perfeito. Merece o mundo.",True
"@user pode achar seu principe encantado,mas sempre vai acabar: Gorda,feia,virgem,cheia de poster de crepúsculo a parede!!",True
"@user Quando anunciaram esse dinossauro, dava pulo de raiva depois daquela final com o santo André e ainda por cima com a mão no saco mucho e mostrando para nossa torcida, contrataram esse lixo e agora fica se fazendo de vítima.",True
"<RT> @user: @user semejante HIPÓCRITA, vis te sentis seguro por que las pandillas son tus amigos el Salvadoreño promedio vive…",True
"Primeiramente mandaria se foder pq amigo nenhum diz que outras garotas são melhores. Depois é perguntar se ele realmente tem interesse, e se não tiver parar de agir como se tivesse",True
"@user esse maluco ai é asqueroso pprt e a mina é maluquinha da cabeça tambem",True
"@user canalha!",True
"@user Ladrões Unidos !",True
"Meno burrão",True
"A podridão vindo a tona, @user está fazendo tudo que já de ruim nesse país se mostrar. Força @user, eles vão cair! Traidores da nação.",True
"@user @user @user Nojento, FDP, Ladrão.",True
"<RT> @user: merda inferno cu buceta porra carai",True
"Sexo a 4 hoje kkkk O boy do pornozão arrebentando na tv.. E Eu esse rabudo no amadorismo.. bundona porem cuzin apertado. Mas foi uma dlc fuder com ele ☺ <url>",True
"@user pais bizarro .",True
"@user Não importa, ele é velhinho e burro não sabe nem falar ""analfabeto"". Você não tem respeito pelos mais velhos!? Vou contar ao divino",True
"A mulher coitada esta carente, mais @user culpada , o vara estava na dele.",True
"Antigamente os lobisomens eram feras muito sanguinarias e travavam batalhas contra vampiros mais agora se uma menina ve um lobisomem ela fala:“nossa que estranho os lobisomens andão sem camisa"" @user ENUSERNDE UMA COISA A @user DO VAMPIRO @user BRILHA NO SOL CARALHO E @user @user @user @user SEM CAMISA E @user @user LOBUSER @user E TAMBÉM @user @user @user @user PORRRAAAAARRAAA",True
"<RT> @user: aproveitando as férias para moldar uma personalidade para o presencial.. estudioso? faltoso? piranha? preguiçoso? que tal esco…",True
"@user A Folha desde sempre apoiando a DITADURA e apoiando FASCISTAS que até se esquece de falar sobre seus ESCÂNDALOS como EMPRESTAR CARROS para a DITADURA ir TORTURAR PESSOAS. A Folha GOLPISTA nunca faz uma “autocrítica” <url>",True
"Não é vingativo? Kkkkk, @user , só é covarde. @user",True
"última vez que eu pisei em Tamandaré deu uma merda do crl e eu prometi que não ia mais vir pra esse buraco, aí hj eu vim dnv e dnv deu uma merda do crl KKKKKKKKK lugarzinho da porra vsf",True
"@user Son los aviones de combate más modernos que tenemos, ineptos. Y no los compraron ustedes. No compraron ni un planeador, corruptos",True
"@user 🌐 o silêncio é o que mais mata",True
"@user @user Tche, ta com inveja da melhor regiao do país, pia azedo? 🤣🤣🤣 Fala isso perto da gurizada pra ver o que acontece cntg, bostinha. O facao ja ta afiado, mlhr tu ti atipa daqui!¡",True
"E os machos q ficavam desmerecendo ela lá por ela ser negra e acima do peso vcs n ligam?",True
"@user bolsonaro, como se sente sabendo que é um merdinha e foi humilhado por gente foda? você é um bostinha, smttttttttttt",True
"Oque um idiota pode fazer em... Por isso minha mãe sempre me disse: selecione bem suas amizades... Só espero que o tal @user pague com a justiça pelo que ele incitou... Espero que a @user e o @user da Justiça façam a parte deles com a fala do abençoado @user! Exatamente oque o especialista disse... O nazismo pregava o arianismo... Acredito que o @user não tenha nem se quer tenha lido o que falou... Ou realmente ele é um criminoso (e ele realmente cometeu diversos crimes c a fala dele) que não tá nem aí pra quem sofreu com o nazismo! Existe algo chamado de ética (conjuntos de normas e valores) que fazem o mundo dar certo... O que o @user não entendeu nos seus 30 e poucos anos de vida é que se ele tem fala ou tinha, é graças a essa ética que existe no mundo, graças a esse conjunto de normas e valores!",True
"@user tentando defender a Anitta só para conseguir uma entrevista???? Tudo que você já falou sobre “especialistas” vai por água abaixo depois os tweets que fez… Que vergonha",True
"parabe´ns cara vc é @user fodah",True
"Para Jojo que tá feio só que aparece",True
"@user o teste de dna dela deu 100% portuguesa caralho etc",True
"Se ele não tivesse respeito por uma mulher ele xingava ela agora na cara dela como muitos fazem! Parabéns @user",True
"Parabéns MonarZI por revelar seu caráter e ""opinião"" @user com palavras lindas. Já que @user acha que tudo se pode FAZER. Podemos da um tiro na sua cabeça? Todos têm direito de fazer tudo certo MonarZI? Tenho direito de te destruir? Certo? @user do Brasil pois no que @user acredita que Tudo se pode, até mesmo ser @user. @user também tem direito certo? Maior otário seu MonarZI.",True
"vampiro que brilha no sol??? @user ""depilado"" a namorada do cara dormindo com outro e o @user falar q tá feliz com isso?? como o felipe @user mesmo fala:"" Que porra é essa??"" @user é ridículo. a sthephany @user ""tentou"" distorcer a figura do vampiro e do @user pra algo + feminino. e isso resultou em uma história totalmente absurda. quando lançou o livro (ou filme) fui assistir pensando que veria um ""vampiro"" e ""@user"" de verdade!! decepcionei geral ao ver a distorção que ela fez.",True
"@user você errou feio cara, mas não irei te massacrar. Todos nós erramos cara. Segue em frente, levanta a cabeça. Boa sorte",True
"O povo burro é esse do Brasil!!! Invés de ficar perdendo tempo discutindo quem tá certo ou errado tínhamos que focar na pandemia!!! Esse povo da ESQUERDA E DIREITA não entende que esse não é momento pra ficar brigando e fazendo manifestações !! Depois pega a merda do vírus vai dar trabalho pra um pai ou mãe que não pode ir pra casa direito pois tem que ficar trabalhando dobrado em hospitais!! Vamos respeitar a quarentena!!parem de comer capim um pouco!!",True
"@user merda, ridículo essa imposição. Pior ainda utilizando-se de crianças",True
"Só mongolóide no vip HASHTAG",True
"Chora @user kkkkkk",True
"Esse bicho é doido..",True
"@user @user tava ate indo bem até eu ler a palavra ""macho"" ... como se fosse errado ser homem. essa merda desse femimismo só apodrece mentes",True
"Caraca acordar assim tá pior que aqui em casa kkkkk a cara do maluco, da vontade de enfiar a mão na cara dele apesar que não estou mais pra briga!😨😬😮",True
"<RT> @user: usted no puede criticar a alguien si usted también tiene rabo que le majen, siéntese mejor",True
"Q nojo dessa mulher kkk, educação 0",True
"<RT> @user: Este man si es atrevido, dice eso de fico pero se le olvida que su mesías alias aureliano es un narco genocida y terrorista…",True
"@user @user Meu amigo, o problema é numa puta de uma crise com um fucking vírus rolando e o @user chamando a galera pras ruas............ @user ??????????????????? Que tipo de presidente é esse ? Um cara que não tem um pingo de preparo pra nada, fica estressado com literalmente TUDO que falam dele. Ao invés dele responder as entrevistas de forma séria e consistente, o cara responde "" eu vou te dar o furo"" pra jornalista.......",True
"@user @user desse filme de mongoloide",True
"Essa juiza ganhou meu respeito em kkkk, parabéns juíza é isso aí tem q botar é rachando msm nesse bandido luladrao",True
"@user @user @user @user @user Urr durr, xenofóbico fudido do caralho",True
"mlk até hj dou risada de quando ela mentiu ter pego uma mina só pra ""ficar por cima"" kkkjkkkkkk mais pilantra que eu? ai eu vou ter que zuar",True
"A @user ESCOLHEU O @user @user PARA HUMILHAR O @user. UMA @user 😉 ELA @user DE BOA.",True
"proposta ridícula. ridículo uma empresa precisar fazer isso pra conseguir cliente. galera vem pra UP! <url>",True
"@user Ya suéltalo a ese mongol que ilusionó a su gente con Lecaros jajajajajajajajaja juraba que el chato jugaría por la o 😂😂",True
"Se eu pudesse mordia meu próprio rabo 😋",True
"@user @user @user Lula ladrão desgraçado representa a corrupção no país",True
"Esse cara nunca foi mendigo 👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀",True
"@user essa que disse que o @user é ridículo deve ser fã de CREPUSCULO e num aguentou ouvir a verdade sobre o filme kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk'",True
"Ser LGBT é certo para de espalhar burrice",True
"FAZ CALMA AGR SEU ARROMBADO FUDIDO DO CARALHO",True
"@user Gatinha de pinga ... ladrao",True
"@user Sinto muito, mas eu também assisti Crepúsculo, gostei do filme, mas tudo o que o @user @user falou é verdade, não dá para negar. O enredo é fraco, é uma garota pateticamente sem sal, mas que todo mundo é louco por ela, desde o garotinho sem graça da escola, até o cara mais bonito e mais popular do colégio, passando pelo amigo de infância,,, Fala sério, né, vamos combinar... E mais: você não tem o direito de mandar ninguém calar a boca! Respeite a opinião dos outros e fique com a sua",True
"@user,Deus que Isso.So No @user saidinha @user criou essa merda",True
"AH VAI TOMA NO CU DESGRAÇADO <url>",True
"oh burro, como é que não me lembrei da loja ao lado do teatro sá da bandeira",True
"ueahEUAEHUHEAUHEAUHAE... mano, os cara ficaram puto por isso? aaah!! pelo amor de Deus @user @user",True
"@user, o país que o cachorro mija no poste, enaltecer um degenerado desse é a prova viva que esse país tem o que merece...",True
"Ele não faz sexo com a bela porque ele é morto, então ele não tem sangue para endurecer o pinto.",True
"@user @user a única visibilidade que temos em midia é com coisas ruins como assassinatos, não é nenhum privilégio isso cara, só estamos tentando mudar isso e ser representados como pessoas normais, casais normais e só isso. Essa discursao toda por causa de um video onde mostra todas as formas de amor... É foda",True
"<RT> @user: Acompáñenme a hacer origami con mi papel de estupida.",True
"eu preciso de dinheiro, de muito dinheiro. procuro trabalho mas não encontro nada, a cidade está uma merda. eu preciso fazer meus implantes dentários mas não tenho onde cair morto, a faculdade de medicina mais perto daqui fica há 380km e há uma fila imensa para implantes e que também são pagos, apesar de um pouco mais baratos.como eu faço para conseguir dinheiro? puta merda.",True
"É foda ver gente que provavelmente não tem nenhuma base de marketing querendo dizer que foi um erro, o único erro é a nossa sociedade homofóbica msm",True
"Que bosta de comercial em pqp",True
"So queria ver uns peitos balançando ou uma buceta sendo masturbada... alguem se dispoe? retribuo HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",True
"@user eu lamento muito pelo que fizeram com vc. Eu não vejo um @user nazista. Vejo um @user idealista que defende o direito de livre expressão. Roubaram justamente a tua causa de vida. Isso sim foi criminoso. No dia que houver liberdade de expressão, pode-se discutir pra transformar mentes. O nazismo SIM começou a partir do momento que não se permitiu ter outras idéias, a partir do que se estava estabelecido. @user sem vc não é flow. Como fazer um flow sem o @user, sendo o @user?!? 🤔",True
"@user Eles falam como se a situação de bosta que eles fizeram, fosse a mesma coisa que aconteceu agora. O Scooby é muito sorrateiro e escroto, to passada.",True
"@user @user nao estou debatendo com @user, estou dizendo que @user esta sendo homofobico e errado, nao sou uma criança, qualquer pessoa que discorde de @user e uma criança? Eu acho que a unica criança aqui e @user ou a sua mentalidade e sim eu estudo muito para ajudar meus pais, mas eu realmente nao ligo para oq @user acha, eu n te conheço e não to afim de conhecer",True
"q porra foi essa?",True
"É muita @user @user sai da boca delas. Chega à da vontade de VOMITAR com esse vocabulário chulo. @user",True
"dar o cu — nenhuma <url>",True
"Queria saber oque esse povo besta estão fazendo vendo esse vídeo e pior ainda comentando ... crlho deixa a menina ser feliz ela pelo menos teve coragem de mostrar coisa que muitas gostosonas so da no escuro ... ela esta mostrando o corpo dele em nenhum momento do video vih ela influenciando nenhuma mulher a ser gorda parem de julgar ... Parabéns linda seja oque @user quiser gorda magra quem paga pela sua comida e @user ...",True
"<RT> @user: Q VIADINHO LINDO VAI SE FODER KAWORU",True
"@user's vendo as cagadas do BK: 🎉🎊🕺🥳🤣",True
"É tão engraçado a diferença do poder pro querer, o povo fica tipo “bichinha, não pode” eu fico tipo feliz, pq eu sei q escolhi a melhor parte e isso é libertador",True
"Cara o @user só fala merda puta que pariu, que cara idiota, tinha que ser o jogador de minecraft",True
"@user Hay papás que no pueden costear una niñera, disculpa los por arruinar tu peda egoista",True
"Meudeus acabei de sair do shopping pra comprar roupa com a minha mae e senhor amado como eu to gorda gorda gorda gordola fatspo nivel th415 c4r14 vou me matar fazer nf de 500 horas e eu tb fui pro cinema comi q nem uma porca vou tentar v0m1tar tudo",True
"Acho que na verdade ela queria era se vingar do corno..foi direto pra frente da casa dela",True
"vim para deixar meu dislike , alias achei ridículo",True
"teve quebra-pau aqui na academia. veio um cara tirar satisfações de outro pq ele ficou com a mulher dele. o corno levou um soco na cara e caiu no chão",True
"Me desculpem gente mulher nenhuma é Feliz com esse corpo? Ela precisa de tratamento isso é uma doença",True
"@user Demais… cheio de mongoloide nessa porra",True
"Bando de pilantras filhos da /^@user",True
"DC vagabunda que cancelou o selo onde tinha o maior detetive junto do Batman isso mesmo o Rorschach Como ousa se chamar de detetive comics se agora eu não vou ter mais meu selo Vertigo com um bando de outro detetives meio abluble das ideia <url>",True
"UM ABRAÇO BEM GAY PARA @user 😚🏳🌈🌈",True
"MORO É @user E MENTE E @user @user @user",True
"@user foda ' parabéns felipe @user , o melhor !",True
"éramos vos y yo ahora fuck cupido, no soy estúpido lo nuestro era único",True
"só basta uma palavra da minha mãe para que eu me sinta um lixo",True
"Puta, que, paril, @user é muito virgem, virgem, virgem, virgem, virgem .",True
"VAI COLOCA ORDEM NA CUSERA DELA EU EINNNN.....@user SABE @user FALA @user @user...O @user TRABALHA PRA USERII @user PESUSERUSER @user FALA...ONTEM ELE @user @user @user @user TAVA @user",True
"@user @user, infelizmente o monark foi longe demais, ele errou MUITO, mais é huUSER errar, mais espero que ele aprenda da pior forma uma lição de vida!",True
"@user é romântico pra poha @user @user com o mendigo. Uma pele macia, quente, uma voz doce e envolvente. Caray o maluco é @user @user",True
"toma esse ratio seu fudido do caralho <url>",True
"Foi ridículo, não assisti na época Mas acabei de chorar aqui kkkk",True
"@user @user OUTRO RETARDADO????? Primeiro Me manda UMA matéria da jovem pan MENTIROSA. SEGUNDO toma aqui outras fontes MONGOLOIDE, massa de manobra é assim, não sabe verificar sozinho BBC Bolsonarista! <url> FOCUS do time do Ciro <url>",True
"Vcs são uns porcarias. @user tem q ser criança.",True
"500 anos de @user e o @user aqui nada mudo",True
"Q coisa mais ridícula",True
"Caralho se fudeu em.",True
"Hoje @user @user fala tudo o contrário a esse vídeo. @user!!!",True
"minha tia ligando p minha prima q disse q ia chegar em cs 2:00 e ta ate agora na rua: CADE VOCE SUA FILHA DA PUTA PARECE QUE GOSTA DE ME IRRITAR",True
"Uma palhaçada isUSER, @user no brasil existe isUSER... como pode alguem que pato os pais ou os filhos poder sair no dia dos pais! Quanta hipocrisia viu.",True
"Professor , manda esse inbecil estudar",True
"pqp eu vou usar muito",True
"Pior edição da fazendo kkkk kkkk expulso o único famoso",True
"@user mesmo. Óbvio que ele não é Nazista. Falou uma merda e se sujou muito com isso. Onde chegar, vai ser taxado de nazista. @user aos dois. @user que ficou com o BO na mão pra resolver, e @user que vai ter uma dureza pela frente.",True
"<RT> @user esse curso eh coisa de gente retardada mental vsf q porra",True
"@user sim adoro um professor burrinho",True
"@user Diabólico",True
"@user @user @user @user Esse cara é o líder das RACHADINHAS. Juntamente com uma perfeita... O ex acessor dele abriu a boca no trombone, saiu mais sujeira do que esgoto.... Resumindo: é mais um bandido, vagabundo e oportunista, metendo o pau no Presidente!",True
"@user @user @user Estou falando do Salles ter sido ministro do bolsonaro. De ter defendido madeireira ilegal cortando madeira nobre pra vender a preço de pinho nos quintos dos infernos. Vc é muito mal informado pra alguém tão seguro de que sabe de tudo.",True
