"text","is_toxic"
"Essa senhora é uma vergonha para a classe jornalística, onde estavam os questionamentos dela qdo o Brasil era roubado descaradamente? Onde estão hoje os questionamentos dela qdo o STF quer soltar Lula e trocentos ladrões presos pela Lava Jato? VERGONHA👿",True
"Da nojo de ver as deformação ttudo pra culpar Bolsonaro eita desgraça.",True
"😂😂😂😂😂 cortaram ele na hora kkkk nem deixaram ele continuar explicando, Globolixo",True
"Vergonha dessa bandida!!!",True
"FICOU COM CARA DE TACHO.🤣🤣🤣🤣🤣🤣 #MarinhosCorruptos #MarinhosSãoLixos",True
"Mulher IMBECIL",True
"Que credibilidade tem? Não sabe nem se informar do assunto, resultado passando vergonha! #globolixo",True
"Eles não cansam de passar vergonha",True
"Quem joga óleo e@pt esquerda todo vai pagar por isto não come peixe que pecado cai quem sujou mar de óleo",True
"Sempre dando fora ! 🐴 burros",True
"O Leilane cala essa boca suja greluda",True
"Não tem jeito pra essa gentalha da Globosta!",True
"Assisti duas vezes pra vê-la passar vergonha!!! 😂😂😂😂😂😂👏👏👏👏👏👏👏👏👏👏",True
"Já deu pra globolixo,tá na HR de se aposentar,e deixar o jornalismo pra pessoas q querem da notícias verdadeiras,já nem assisto jornal da globolixo,a tantos anos sendo enganados por notícias mentirosas q cansamos.",True
"Mas o q esperar da Globo lixo, e seus funcionários pagos pra lerem o script ?? Cabecinhas vazias..... 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",True
"A ânsia de atacar nosso Presidente é insana. qual a dificuldade desta gente em respeitar os resultados das urnas? que vão para o inferno. Tem que respeitar meu voto sim.",True
"Esse rapaz não foi eleito presidente voces estão se tornando imsuportaveis",True
"Fora #Globolixo",True
"Alimentação dessa senhora é peroba pura",True
"Eduardo, ow pena do Brasil ! Vcs lutando por ele .... mas os ratos só prejudicam ! Globo, STF, Rodrigo Maia e o Davi Alcolumbre...agora parte do PSL . Muita força eu desejo para vcs ! Rezo pelo meu país ! Só Deus e vcs por nós! 🙌🏻🙏🏻",True
"@user @user @user.zambelli @user , com a matéria de ontem divulgada no JN, sobre a suposta ligação do caso da deputada, então o que vejo e que todos sabemos que a globo criou um álibi, ""perfeito"" só que não. Agora já podemos ligar uma fato do Adélio, quem foi seu possível mandante, não resta Dúvida, pode ligar às coisas, primeiro a Globo defende de unhas e dentes uma narrativa do PSOL tentando ligar a família de Bolsonaro ao crime, segundo agora tenta criar esse álibi, mas fracassou. Podemos agora identificar o mandante do crime, Rede Globo, não resta dúvida, eles pagam advogados caros para defender o vagabundo para tirar a vida do PR. Porém Deus é maior, Não adianta, Globo, STF, Congresso, PSL, Esquerda, Centrão etc. Tentar contra Jair, Jair foi o todo Poderoso que o escolherá para governar o Brasil. Só por uma atitude dele, a de ser amigo de Israel, Deus é agraciado por Jair ser voto a favor de Israel, Jair vai ser novamente em 2022 nosso presidente. Viva o Brasil viva Israel!.",True
"Mais uma vez a globolixo distorce a matéria . Impressionante ....",True
"Como sempre atrapalhando o teu pai. Nunca vi tanto filho atrapalhando o próprio pai como presidente da República. #calaabocaeduardobolsonaro",True
"@user pega tua viola e sai fora ignorante de nível máximo.",True
"Acabei de assitir essa merda de entrevista que vc deu seu bostinha vc fala em Ai5 ? Falta homem pra fazer isso ta pra nascer quem vai fazer isso. Vc e um fdp idiota so fala merda seu arrombado",True
"Ai5 é meus ovos , entrevista de qualidade de gente sem cérebro🍊🍊🍊🍊🍊🍊🍊🍊",True
"Embaixador 😂😂😂foi líder do governo a força,fala merda e depois pedi desculpas",True
"Ridículo! Bosta ambulante. #forabolsonaro 🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊",True
"Eu acho engraçado que, pra falar mal do atual governo, a gadaiada voltou a relevar Globo, CNN e afins, sendo que ano passado estavam tudo boicotando... kkkkkkk Tão patéticos. rsrs 🤭",True
"Se essa esquerda lesse bíblia, saberia oq irá acontecer com eles no grande dia do acerto de contas com o Eterno",True
"Falou em inglês nessa entrevista aí ? Burro 😂😂😂",True
"Vc é desequilibrado cara...sem moral algum para quem realmente se importa com o Brasil...pena do seu pai que tem um filho burro igual a vc... até onde vc vai parar tentar querer impor as coisas???",True
"Vc é motivo de piada na grande mídia...se não fosse seu pai quem seria vc??? Ainda bem q só votei no seu pai...sou Brasil acima de tudo...sou verde e amarelo com muito orgulho... agora não tem como aceitar calado o q e sua galera quer fazer no Brasil",True
"Aí está mentindo para a reporte",True
"Minha ideologia é o Brasil, deixa o povo ficar em silêncio...A esquerda toma conta e os oportunistas .",True
"GABINETE DO ÓDIO SIM, ódio aos corruptos, ódio aos canalhas, ódio aos que são coniventes com os criminosos da NAÇÃO BRASILEIRA",True
"É muito mimi. Sem noção 🙄",True
"O cara fala que o Dólar a 60 pesos é como se estivesse 60 reais hahahaha burro pra caralho",True
"Votei em Bolsonaro, mas tô vendo que quando o QUEIRÓZ perder a paciência com vcs ele vai jogar o Governo do Bolsonaro na sargeta. A menos que vocês continuem alimentando a provável CHANTAGEM dele (óbvio que vocês nunca vão admitir que ele chantageia vcs). O Tofolli ter ""segurado"" a onda do COAF já é prova de que um tá com o rabo preso com outro. E não adianta vir com discurso de apoiar o presidente CEGA e INCONDICIONALMENTE: isso quem faz muito bem é a esquerda em relação à idolatria ao LULADRÃO. Não subestimem a inteligência de quem votou em Bolsonaro achando que ele iria SEMPRE se pautar pela VERDADE, ainda que doesse cortar na própria carne. Flávio com certeza tem uma TRÊTA muito séria com o Queiroz, pois, se não tivesse não se comportaria como ele se comporta em relação ao caso.",True
"Vai ensinar seu gado a fritar hambúrguer 03?",True
"Agora sim vale a pena, não aquele escroto do Lobão, @user",True
"Adorei o "" quem é fã do Queiroz "" 😂😂 A esquerdalha ñ desiste!!!!",True
"Misericórdia e compaixão deles populismo sem precedentes. Só roubaram pelos quatro cantos do mundo",True
"@user falou do doido do Lobão??",True
"Não existe gabinete do ódio do lado.debbolsonaro isso é coisa de lula",True
"Uma das mais privilegiadas mentes do meio jornalístico. Não trouxe o rancor da globolixo. Parabéns Leda.",True
"Queiroz livre? Queiroz guerreiro do povo brasileiro👉👉😂😂😂😂😂 A ESQUERDALHA É PODRE",True
"O Lobão traira foi na Leda e só falou m.....estava doidão.ele olhava para um lado só,como se alguem estivesse alí.",True
"A esquerda além de tudo, é invejosa!🤣",True
"👏👏👏👏👏 esquerdopatas piram!!",True
"E AI JUMENTO? HAHAHA TU É BURRO HEIN MANO?",True
"Cara, essa Joice tá querendo ferrar com vcs junto com a ala Bivarista.",True
"Falaram da lua de mel.paga com dinheiro público, micropenis @user",True
"Rei ARTHUR DECLARA: OLIMPÍADA do RIO FOI COMPRADA. É $Ó VA$ CULHAR que SURGIRÃO MAI$ CRIME$. #STFVERGONHANACIONAL #LulaChefeDeFACÇÃO #LulaMandanteDoCrime #ForaTraidoresDoBrasil🇧🇷",True
"Mais uma entrevista top. Esquerdolândia morre de raiva. Não podemos perder.",True
"Vejam que as décadas de empenho da Rede Globo de Televisão, em destruir as famílias tradicionais brasileiras. Tem afetado também os próprios promotores desta destruição, que lutam. Por um Brasil 100% drogado, pedófilo, gay, lésbico, bandido, criminoso e com ""satanás"" no coração. Todos os anos vemos artistas, funcionários da referida emissora sendo presos, internados por posse e uso de entorpecentes. Muitos definhando e falecendo por terem contraído doenças graves, sexualmente transmissíveis inclusive o HIV. Colhemos aquilo que plantamos!",True
"Esse vídeo foi de 2016 esse imbecil fez isso e só falaram agora ?",True
"É um velho rico, famoso e escroto pra caramba e as pessoas vêm isso como brincadeira. Fala sério.🙄🤮",True
"Judeu dos infernos 🔥",True
"Que absurdo! Já basta! Esse país tá uma bagunça. Não se respeitam mais a leis. Esse cara com o apoio do Bozo tá se achando...",True
"Ele nao é gagá. Ele é fruto dessa sociedade misogina que aplaude qq merda q ele faz",True
"Homem doente! Não entendo a mãe levar num programa desse também, triste",True
"Esse homem devia ser impedido de fazer programas e ser internado pra tratamento isso é inadmissível",True
"Gente já passou da hora de tirar esse bagageiro do ar! Isso não é velhice, isso chama-se falta de respeito! E isso país acham graça dessas besteiras!",True
"Que escroto caquético! É a velha hipocrisia judaica no mundo dos pilantras monetários.",True
"Podre. Só lembro daquele bandido que falava pro repórter : morre! Diabo!",True
"Véio caduco não pode ser preso.",True
"Esse home.e ridiculo... Se a lei e para todos, ela merece ser aplicada em um caso desse!!!",True
"É um gagá mesmo esse desgraçado defensor do Bozo.",True
"Silvio Santos é a cara do senhor do engenho",True
"Velho desgracado! Isso e um absurdo!",True
"Nojento!!!! Ninguém vai fazer nada??? Vai ficar por isso mesmo???",True
"E a mãe rindo!! nojento",True
"@user misógino. Vcs combinam mesmo @user",True
"Silvio Santos lixo!!!!",True
"Esse e doente😭",True
"Mas dançar na boca da garrafa e outras coisas ok... agora um cara que veio do nada e criou um império na televisão, gerou empregos e movimentou a economia sem falar na genialidade dele é um safado agora? Quem são vocês pra falar dele? 🤫Vai fazer metade do que ele fez e faz para o país e depois vem falar algo... lacradora e meia dúzia de jumentos querendo distorcer e ofender só para causar discórdia... não é à toa que são cada vez mais a minoria da população.",True
"Esse cara é ridículo!!!",True
"Ridículo isso",True
"Como pode ser TÃO PODRE, TÃO RIDÍCULO?!?!",True
"Dá nojo!! 🤢",True
"Velho pedófilo",True
"Num país sério esse decrépito seria preso, aqui é amigo do presidente e da elite evangélica.",True
"Este Silvio Santos é um idiota não respeita ninguém só poderei apoiar mesmo este outro tal de bosta naro",True
"Que porra é esta doido! Puta que pariu doido!!!",True
"Esse velho imbecil envergonha o Brasil.",True
"Ridículo ainda bem que não dou ibope pra esse lixo",True
"Escroto FDP",True
"Velho babão só fala as negras.",True
"Esse governo escroto e esse Sr: que tanto falam de família e bons costumes, estão me saindo um bando hipócritas!",True
"É um gagá... só fala asneira!",True
"É um fascista, escravocrata, manipulador e doente. Era para está presso!!!!",True
"Ele não é caduco. Ele é dissimulado, cara de pau, desrespeitoso.",True
"Homenzinho de última!",True
"VELHO ESCROTO",True
"demencia será?",True
"@user.lavigne.3388 NOJO! por isso prefiro assistir o fantástico aos fins de domingo. Porque contém informações e conteúdos!",True
"Nojento boca suja",True
"Sem noção! Ministério público tira esse idiota do ar...",True
"Esse sr deveria ser preso.",True
"E tem idiota que acha graça nisso e ainda aplaude..nojo desse velho porco",True
"Esclerosado esse homem está pqp",True
"velho nojento 🤮",True
"Sujeito ridículo.",True
"Sem graça alguma isso não é pergunta q se faça para uma criança esse velho está perdendo a vergonha na cara ridiculo",True
"Pedófilo. Era a pergunta que você fazia para suas filhas na hora de dormir?",True
"NOJENTO. ESCROTO 😒",True
"Esse babaca só pode estar caducando!",True
"Nojo desse pedofilo desfarsado de bonzinho!",True
"Ele sempre foi um monstro. Sempre humilhou pessoas. Sempre foi um péssimo empresário, um empregador desleal e injusto. Já deveria ter sido banido há tempos. Faustão não é muito melhor. Temos a pior televisão de todos os países.",True
"Que horror, ele esta caducando🤯",True
"Sr escroto, ja esta na hora desse Dinossauro se recolher pros aposentos dele em ORLANDO, onde vai gastar o dinheiro que ele ganha das jogatinas dele através do povo idiota, que compra os produtos de quinta que ele oferece.",True
"Esse cara é um lixo, que merda! 🤬🤯",True
"E essas mulheres rindo????? Credo",True
"Meu Deus! Alguém interna esse homem.",True
"Inconcebível! Asco!",True
"revoltante.... asqueroso! @user",True
"Velho Babão",True
"O nome disso não senilidade, chama-se PEDOFILIA!!!",True
"Se fosse meu pai eu ja tinha interditado! Nojento",True
"nojo nojo nojo 🤮🤮🤮🤮🤮",True
"Incentivo a pedofilia!🤮 nojo",True
"Olha isso @user ! É inacreditável que ainda um safado desses não esteja preso!",True
"Que homem ridículo! Nojento!",True
"Que absurdo! Cínico demais!",True
"A mãe ainda ri. Que merda de gente, cara!",True
"Acontece q todos riram, e a pior de todos ai foi a mãe da meninia,hipocrisia queri vê se fosse um anônimo se ela ia ri.",True
"Este homem é nojento!",True
"Isso é mais do que constrangimento! Cretino",True
"As se.eu fosse mãe de uma criança dessa, ele ia ver com quantos paus se faz um barco.",True
"Nojo define.",True
"Velho depravado!",True
"Velho nojento, vocabulário imundo.👊👊👊👊",True
"Passou da hora de dar um basta nesse velho safado 😡😡",True
"Velho podre",True
"Alguém tem que parar essa criatura,já passou do limite...loucura.",True
"Eu já não iria mas, se precisasse do dinheiro, como todos né, não sejamos hipócritas, eu fosse e mesmo se a pergunta não fosse pra minha filha, no mínimo um tapa na cara ele ia levar, depois o processaria por assédio a uma criança😎",True
"Para que eu vou vomitar🤢",True
"Ele está gaga",True
"Cadê o Conselho Tutelar? O Juizado de menores?? Tanto o SS quanto a mãe estão cometendo crime.",True
"Eu tenho nojoooooo 🤮 desse homem",True
"Ta caduco ja essa múmia. Ja passou do tempo de se aposentar",True
"Depravado e escroto 😬😬😬",True
"Denúncia esse sujeito escroto",True
"Ridículo, depois de velho se presta a isso",True
"Onde estão os malafaias, os crivellas, as damares, os felicianos? Bando de hipócritas, falsos moralistas! E o Ministério Público e seus procuradores?",True
"Eu hein e daí pra pior só abre a boca pra sair 💩",True
"velho nojento babão se fosse um pobre já tinha ido preso",True
"Esse cara é nojento",True
"Ele já foi caduco....há uns 10 anos atrás!!agora tá passando dos limites total!!!",True
"Isso é um imbecil!",True
"Que nojoooo. Aí isso aí ninguém faz nada né? Velho asquerosos dos infernos.",True
"Velho nojento 🤮,igual o mito 😰",True
"Boca escrota essa .",True
"Ta maluco o veinho",True
"Ele ainda ri, é um imoral",True
"Se o comandante não respeita o povo. Eu o odeio por isso. Agora passo a odiar esse cara aí protegido pelo dinheiro ódio e nojo.....",True
"E os jurados ainda riem deste imbecil!",True
"A mãe ...vey... Eu dava na cara dele",True
"Esse PT é um lixo mesmo",True
"COMUNISTA FDP",True
"lenantemo-nos todos e saiamos dessa emissora e desse devasso",True
"Esse sujeito deve ser algum tipo de sequelado. Não possível alguém ser escroto assim sem ter algum problema mental.",True
"coragem pq noção não tem",True
"Que nojoo...que emissora lixoo!!!",True
"Eu jogava essa porcaria no chão!",True
"Velho dafado, sem vergonha! Ta praticando pedofilia seu patético?",True
"Esse dinheiro sujo!",True
"Esse senhor já era p ter sido interditado!!!!....Desde o dia 7 de setembro!!!",True
"Ridículo esse cara",True
"Noja comprando a inocência dessas meninas! 😠😠😠🤮🤮🤮🤮🤮🤮🤮🤮",True
"Chega ser nojento,",True
"Pergunta mais idiota. Velho pervertido",True
"Se caducou, deve ser afastado e tratado. Não sabe o que fala.",True
"Que nojo desse homem",True
"Perturbador, asqueroso, ridículo. 😡 #nãopassarão",True
"Esse homem é um babaca, esse programa dele já deveria ter saído do ar!",True
"Velho gagá! E ninguém impede esse Zé Alzheimer!!!!",True
"Nojento e os baba OVO ainda batem palma cade o Conselho tutelar?? 🤮🤮",True
"Agora já passou do limite...se está caducando...o lugar dele é em casa com familiares cuidando dele....",True
"Que nojo deste cara.",True
"Interdita esse homem.",True
"@user vamos tesouro, ñ se misture com essa gentalha 🥺",True
"Meu Deus, que absurdo!! Escroto, não tem outra palavra!!!",True
"Deveriam deixar de besteiras.",True
"Débil mental .",True
"Ridículo esse tal de Silvio Santos , ficou rico às custas da ignorância do povo!",True
"Caramba 😱 quem vai parar esse milionário debochado e tarado .",True
"Cara nojento",True
"Essa mãe tinha que ter virado a mão na cara desse velho nojento!",True
"Isso é no cúmulo.... Simplesmente ridículo!!!",True
"Nojo desse canastrão!",True
"tem gente que acha normal , este velho virou um pedofilo na tv aberta, e tem gente que acha engraçado",True
"Puta nojo desse cara",True
"Nojo!!!! Mas a família tradicional brasileira adora, não é? Muita hipocrisia!!! 🤮🤮🤮",True
"Isso é um escroto. Velho safado.🤮",True
"Tudi lixo e me admiro mães levando crianças lá 😩",True
"Idiota, pergunta a tua neta velho nojento!",True
"Esse velho tá louco",True
"Horrível! Silvio precisa ser parado urgente!!! 😢😢😢",True
"E ainda acham engraçado. Ridículos",True
"Absurdo, um babaca desse e ainda tem audiência!",True
"Pelo amor de Deus, cadê o pai desta criança não vai, fazer nada só porque o veio do sbt é amigo do bozo?",True
"Parece gagá, mas sempre foi assim. É um nojento mau caráter mesmo. Mais um episódio grotesco desse cretino com crianças. #racista e #pedófilo",True
"Que nojo, é um criminoso!",True
"Esse velho é nojento",True
"Aff misericórdia 😱 já está gaga... Ridículo 😠",True
"Estas pessoas que tratam esse verme Silvio Sanntos ccomo caduco no fundo pensam como ele.",True
"Velho asqueroso 🤮",True
"Ainda aplaudem uma carniça dessas...",True
"Ele não está caduco, não! Ele sempre foi nojento!",True
"Imundo, cadê o presidente de merda pra falar q tá errado?? Vai tomar no cu mano eu fico revoltada com vcs, com a sociedade q votou em bosta, em um saco de bosta",True
"Este lixo e igual ao ditador Bozo fdp",True
"Doente imbecil... que asco desse velho.",True
"Velho idiota, queria que ele tivesse perguntado pra minha neta.",True
"Cadê o MPF?? Tv é uma concessão pública!!! Esse depravado não pode fazer da emissora e do programa dele o que bem quer e entende.",True
"Precisa amarrar este VELHO caquético junto com o 💩 do presidente dele.",True
"Alguém tem que tirar esse cara nojento do ar!",True
"Ridículo....Velho babao",True
"Interna essa coisa",True
"É surreal uma coisa dessa, que bosta de justiça é essa que nada faz contra esse pilantra?",True
"Esse velho tá ridículo já perdi todo o apreço por ele faz tempo , ele já se provou um velho louco por dinheiro e poder e chupa políticos que estão no poder .",True
"Nojo, ta passando dos limites",True
"Meu deus isso é nojento",True
"Esses heróis da direitas são uns escrotos, doentes e perversos!",True
"Absurdo!!! Nojo desse babão tarado.",True
"Ridiculo esse senhor",True
"Homem nojento, sem limites!",True
"Que coisa horrorosa, nunca teve conteúdo mesmo. Deprimente esse programa.",True
"E a imbecil da mãe, ainda da risada.",True
"Tá gaga? Isso é abuso, demoro pra sair só ar.",True
"Escroto, nojento 🤮🤮🤮",True
"É muito absurdo isso!!! É imoral e criminoso sim... delito dos mais graves!tem que ser tirado do ar... da casa das pessoas esse infame! 🤬🤮😡",True
"Facista nojento amigo de BOZO.",True
"Nojo demais desse cara.",True
"Esse Sílvio santos é um VERME. U criminoso. Onde estava a VACA da Damares protetora da família. Essa pilantra não defende família coisa nenhuma.",True
"Lula tá preso babacas!",True
"Que palhaçada é essa, ridículo demais",True
"Um ridículo, sem noção, doentio...e rir ...criminoso!",True
"Não sei o que é mais precário: A Criança receber dinheiro à esse tipo de pouco e baixo argumento tão cedo, ou x -falta- fundamentalismo da boca suja do indivíduo ao pequeno...",True
"Isso é. O cúmulo da estupidez, da ignorância e da falta de respeito. Velho safado! Vá criar vergonha e redimir-se de suas brincadeiras maléficas!",True
"Acho que já passou da hora desse otário responder pelos desrespeito que ele comete... E ainda tem esses pais que colocam as crianças nessa situação por dinheiro ou por alguns minutos de fama ... lamentável",True
"Eu só queria que a Maísa desse um pé na bunda desse nojento! Uma rainha daquelas❤️",True
"Cadê os responsáveis de preservar os direitos das crianças.... eu respondo indignada, que até mesmo os conselhos tutelares que poderiam fazer alguma coisa, não vão fazer, pois estão nas mãos da universal, igreja de corruptos e safados. É minha gente estamos indo de mal a pior....",True
"Eu não consigo dar play no vídeo de tanto nojo que sinto!",True
"Já está caducou affff 🤑",True
"Esse cara tem que ser calado, não podemos achar que seja senilidade, é um criminoso sem escrúpulos e sabe bem que está fazendo.",True
"Velho ridículo 🤢🤮",True
"Interditem esse velhote urgentemente e que a família assuma a emissora ou que a concessão seja passa à frente por pessoas mais competentes e responsáveis.O SBT já não faz mais programa para a FAMÍLIA brasileira com respeito como antes. Senor Abravanel,o senhor está sem noção.",True
"E ninguém processa esse nogento",True
"👹SILVIO DOIDO👈🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 doente",True
"Desequilibrado! Até quandoo?",True
"Ainda tem quem ache engraçado esse velho pervertido",True
"Aqueles tapinhas no braço da menina deveriam ser dado com muuuito mais força na cara desse BABACA!",True
"Faz parte do patriarcado brasileiro querem o que?? Homens nojentos que já veem meninas como mulheres.",True
"O nariz tah crescendo ou é impressão minha? 😂😂",True
"Dois inúteis só faltou o @user",True
"Pqp, comunista fdp",True
"Show de horror kkkkkkkkkk Puta que pariu",True
"Ainda bem q nos livramos disso 🙏🙏",True
"Caiu em desgraça no PSL. TR CUIDA!@@",True
"Foto pesada slc, mais pesado que os quilo do condenado do lula",True
"Você vai rir feito um condenado Haddad?",True
"Só vim ler o choro dos gados",True
"Dois pilantras. FDP",True
"Aceitar comentários de Minions é de uma grandeza absoluta... só por isso tem meu voto eternamente",True
"Cruz credo. vai para o quinto dos infernos",True
"Ele rouba tbm? bandidos",True
"Que comunistinhas lindos 💜😆",True
"Dois tipos sem graça e sem vergonha!",True
"Fernando, a Globo está negociando com demônios outra vez... mas, o que acontece... no MUNDO espiritual alguém está cortando a macumba da Globo🌶hoje um astronauta morreu... se comunique com os partidos de Esquerda do B' Dos BRICS... e fale o ocorrido🙏 Mahasiah Amém🙏 a Globo Biscate NÃO",True
"Sem contar que a Globo Mandou Roubar a TV Cultura🌶🖤🦅",True
"Esse otario merece uma corretiva,,,vamos ver se é homem,, assim como é na língua,,, dá uma sova nele com um chicote de umbigo de boi até ficar mole no chão para aprender a respeitar as pessoas,,,, não vpide comparar as oessiasy como se fosse da família dele!",True
"KD as mídias que defendem a mulher lá o ativismo na verdade só é válido quando e da turma petralha",True
"Não entendo essa democracia que um imbecil que escreve isso contra uma autoridade não vai preso, não é processado e eles falam tudo q querem e ninguém faz nada. Absurdo isso. ",True
"Caralho!! Que jornalista desgraçado!!!",True
"Vergonha o que fazem esses pseudos ptistas e permanecem impunes, isso é por que eles têm o STF, a câmara e senado ao seu favor, chega de canalhice.",True
"Que absurdo meu Deus!!!! Na ditadura uma dessa neguinho ia pro xilindró... ninguém vai fazer nada???🥵🥵🥵🥵🥵🥵",True
"Ridículo. Jornalista não é gente.",True
"Muito bem respondido a esses carniceiros da imprensa marrom brasileira...o silêncio as vezes é melhor do que mil palavras ...basta ser bom entendedor .. globô bolixo,Uol e grupo",True
"isso não é imprensa isso é abutres e o pior de tudo que muitos aí estão sendo pagos com dinheiro público dinheiro vindo de ONGs e de facções políticas criminosas disfarçadas de partidos políticos Essa é a pior parte.",True
"Que tristeza! Uma pessoa tão cruel nem deveria ser chamado de jornalista",True
"Divulguem o nome do jornalista, tem que ser levado a justiça, cadeia nele.",True
"Que texto baixo, enojante. Esse pessoal da esquerda tá cada vez pior...",True
"Um babaca desse tipo tem a responder um processo sinistro, tirar até as cuecas de um miserável ordinário desses.",True
"Como pode tamanha falta de respeito ! Canalhas !",True
"Imprensa podre a Ministra Damares é protegida por Deus",True
"Da nojo de jornalista desse nível de escalão, será que ele tem mãe, irmãs etc. não sei quem é porque um lixo desse nem precisamos conhecer.",True
"Carta capital é super esquerdista comunista do mal.Somos todos Damares!!!!!!!",True
"Calem esses covardes, canalhas com trabalho! Avante Ministra Damares",True
"Me solidarizo com a senhora ministra, esse ser que escreveu é completamente desprovido de ética, decência, indoli, moral, um lixo da sociedade e traz consigo a educação que recebeu da própria progenitora.",True
"Repugnante essa matéria, esse indivíduo precisa ser processado!",True
"Que nível nojento chegou a imprensa esquerdopata. Tá na hora de descarregar processos em cima desses psicopatas",True
"De o nome desse imbecil, machista ,nojento, babaca 🤮🤮🤮, Sra MINISTRA, para q todas nós mulheres possa encher a caixa de mensagem dele de "" boas postagem"""" esse jornalista idiota merece conhecer a força das mulheres. 🤬😡",True
"Carta capital , revestinha de banca, sórdida!",True
"Essa mente na cara dura. devolver o dinheiro roubado dos aposentados nada",True
"Não gostei do teatrinho dela.",True
"Homem canalha! Sem vergonha #respeitaaministradamares",True
"vamos fazer alguma coisa... acredito plenamente q esse verme nao é humano...gostaria de saber o nome desse fdp",True
"Ele ataca as pessoas com fama pra ver se aparece Ministra . Atacou o jornalista Augusto Nunes também, apoiando o outro canalha americano.",True
"A imprensa parece as vezes um judas.",True
"Tudo que esse babaca falou da nossa Ministra ele queria q fosse com ele. Doidinho com uma mamadeira de piroca",True
"Esses bandidos vão pagar caro. Nossa ministra é uma grande mulher🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏👏",True
"Maldita imprensa esquerdopata!",True
"E esse verme q escreveu isso deveria ser punido..sem ética e sem moral..um verdadeiro imbecil .",True
"Ministra, de os nomes pra que todos saibam quem são os covardes e mais, processe-os imediatamente.",True
"Que absurdo estamos vivendo no Brasil! Eu pergunto: não dá para processar esses idiotas por ofensa a moral de uma Ministra? Esperimenta xingar um funcionário público de qualquer porcaria de repartição pública, para ver onde vc vai parar! Então porque não se faz nada quando ofendem o Presidente ou qualquer dos seus auxiliares? Como podemos aceitar isso?",True
"Demônios esquerdistas, essa carta capital é a escória do jornalismo",True
"Manda prender esse babaca!!!!🤬🤬🤬🤬🤬",True
"Chamar um vagabundo desses dd Horn",True
"❤️Ministra Damares a Senhora é uma mulher linda em tudo e abençoada por Deus. Este ser abjeto tentou atingi-la com as imundices peculiares a ele próprio. Continue este exemplo de ser humano iluminado que irradia luz por onde passa ""quem não tem competência, não se estabelece"" que ele aceite logo, talvez doa menos.kkkkkkk",True
"Esses fdp que tinham que ficar em cela com esses criminosos que não vem uma mulher há tempos !!",True
"A esquerda precisa ser criminalizada no Brasil... São demônios! 🤮",True
"Ainda ter retardado que da audiencia a um jornal lixo desses.",True
"Esta revista é podre. Só os ratos dos esgotos mais imundos a leem",True
"As mulheres te respeitam Damaris! Continue firme com seus propósitos, não permite que um cafajeste, um troglodita te faça sentir mal! Ignore pessoas que não merecem sua compaixão.😘",True
"Quem falou isso deve ser um global que não sai do armário 👊 e tem esse desejo👊 nessa hora que tinha que intervir aqui e botar um merda desse no pau. ...",True
"Triste ouvir isso de uma mídia podre.....ainda assim vem um jumento perguntar se ela vai sair do governo. MEU CARO JORNAZISTA vai pra pqp.",True
"Esse texto faz parte de um plano vídeo de um grupo desesperado ávido por poder com uma dor profunda por ter perdido nas urnas. Um imbecil desses merece um belo processo e uma bela investigação devastando sua vida. Se um jumento desses se diz jornalista, lastimo pela categoria profissional denegrida por esse infame.",True
"Por favor processe este escroto,energúmeno,mente capto,imundo,porco,em nome de todas as mulheres do Brasil,processe!",True
"E os diretos morais? Processe os canalhas!",True
"É triste esses esquerdistas são doentes e as faculdades estão formando jornalista sem ética,caráter e pudor. 💩👺",True
"Deviamos invadir o insta dessa carta capital e falar oq eles merecem ler...senti a angústia nas palavras da ministra Damares...estou contigo",True
"Falta de RESPEITO ao extremo desse infeliz repórter, JUSTIÇA nesse IMBECIL",True
"Vagabundo, safado.",True
"Ministra, filha do Deus altíssimo! Não te assuste com esses filhos de satanás! Eles só fazem barulho. Vc está coberta pelo sangue do cordeiro! Fica na paz querida! Deus, só dá grandes lutas, pra grandes guerreiros! Não te mandei Eu, ???? Seja forte, não temas!!!!",True
"Não há limites para a desumanidade da mídia e de opositores do mal, perversos, cheios de raiva e deboche. Felizmente ela tem muita fibra...se recompõe e volta a ser incisiva e justa onde é necessário. A esquerda pode TUDO, até mesmo atos criminosos, os outros NADA.",True
"Gente isso é muito criminoso! Chega! Tem que punir sem dó esses indivíduos de almas estragadas, para que o mal não contamine outras pessoas ... #SomosTodosDamares",True
"Dá até náuseas ouvir um texto desse jornalista/vagabundo!!!",True
"Qual é o nome do jornalista ??? Tem que divulgar para fazer passar vergonha !!! 😡😡😡😡",True
"Meu Deus que vergonha desses seres travestido de humanos! São as crias de lucifer, não tem outra explicação...",True
"Cadeia pra esse reporte de meia tigela.",True
"E a AGR vai fazer alguma coisas com estes canalhas que atacou a ministra com estas palavras?",True
